optionSymbol;underlying;expiration;side;strike;firstTraded;dte;updated;bid;bidSize;mid;ask;askSize;last;openInterest;volume;inTheMoney;intrinsicValue;extrinsicValue;underlyingPrice;iv;delta;gamma;theta;vega;ticker;date
TSLA260320P00740000;TSLA;1774036800;put;740.0;1758029400;16;1772658000;332.25;40;334.925;337.6;2;315.2;0;0;True;334.06;0.865;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00750000;TSLA;1774036800;put;750.0;1758029400;16;1772658000;342.2;40;344.725;347.25;1;257.95;0;0;True;344.06;0.665;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00760000;TSLA;1774036800;put;760.0;1758029400;16;1772658000;352.2;40;354.9;357.6;2;326.65;0;0;True;354.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00770000;TSLA;1774036800;put;770.0;1758029400;16;1772658000;361.95;35;364.775;367.6;2;285.85;0;0;True;364.06;0.715;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00780000;TSLA;1774036800;put;780.0;1758029400;16;1772658000;372.15;35;374.875;377.6;2;346.55;0;0;True;374.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00790000;TSLA;1774036800;put;790.0;1758029400;16;1772658000;382.15;35;384.875;387.6;2;370.08;0;0;True;384.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00800000;TSLA;1774036800;put;800.0;1758029400;16;1772658000;392.15;35;394.7;397.25;1;323.75;0;0;True;394.06;0.64;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00810000;TSLA;1774036800;put;810.0;1758029400;16;1772658000;402.15;35;404.875;407.6;2;369.1;0;0;True;404.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00820000;TSLA;1774036800;put;820.0;1758029400;16;1772658000;412.15;35;414.875;417.6;2;383.9;0;0;True;414.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00830000;TSLA;1774036800;put;830.0;1758029400;16;1772658000;422.15;35;424.875;427.6;2;397.4;0;0;True;424.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00840000;TSLA;1774036800;put;840.0;1758029400;16;1772658000;432.15;35;434.875;437.6;2;409.57;0;0;True;434.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00850000;TSLA;1774036800;put;850.0;1758029400;16;1772658000;442.15;35;444.7;447.25;1;401.2;0;0;True;444.06;0.64;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00860000;TSLA;1774036800;put;860.0;1758288600;16;1772658000;452.1;35;454.85;457.6;2;412.0;0;0;True;454.06;0.79;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00870000;TSLA;1774036800;put;870.0;1758807000;16;1772658000;462.2;40;464.9;467.6;2;463.9;0;0;True;464.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00880000;TSLA;1774036800;put;880.0;1758807000;16;1772658000;472.15;40;474.875;477.6;2;399.8;0;0;True;474.06;0.815;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00890000;TSLA;1774036800;put;890.0;1762439400;16;1772658000;482.2;40;484.9;487.6;2;442.15;0;0;True;484.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00900000;TSLA;1774036800;put;900.0;1762439400;16;1772658000;492.15;35;494.7;497.25;1;468.35;0;0;True;494.06;0.64;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00910000;TSLA;1774036800;put;910.0;1762439400;16;1772658000;502.2;40;504.9;507.6;2;478.45;0;0;True;504.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00920000;TSLA;1774036800;put;920.0;1762439400;16;1772658000;512.2;40;514.9;517.6;2;488.35;0;0;True;514.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00930000;TSLA;1774036800;put;930.0;1762439400;16;1772658000;522.2;40;524.9;527.6;2;442.0;0;0;True;524.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00940000;TSLA;1774036800;put;940.0;1765981800;16;1772658000;532.25;40;534.925;537.6;2;0.0;0;0;True;534.06;0.865;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00950000;TSLA;1774036800;put;950.0;1765981800;16;1772658000;542.15;35;544.7;547.25;1;0.0;0;0;True;544.06;0.64;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00960000;TSLA;1774036800;put;960.0;1765981800;16;1772658000;551.95;35;554.775;557.6;2;0.0;0;0;True;554.06;0.715;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00970000;TSLA;1774036800;put;970.0;1765981800;16;1772658000;562.2;40;564.9;567.6;2;0.0;0;0;True;564.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00980000;TSLA;1774036800;put;980.0;1765981800;16;1772658000;572.2;40;574.9;577.6;2;0.0;0;0;True;574.06;0.84;405.94;;;;;;TSLA;2026-03-04
TSLA260320P00990000;TSLA;1774036800;put;990.0;1766068200;16;1772658000;582.75;40;585.175;587.6;2;581.63;0;0;True;584.06;1.115;405.94;;;;;;TSLA;2026-03-04
BRKB260320C00240000;BRKB;1774036800;call;240.0;1737729000;16;1772658000;246.2;100;247.925;249.65;101;260.93;3;0;True;247.65;0.275;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00250000;BRKB;1774036800;call;250.0;1737729000;16;1772658000;236.1;100;237.875;239.65;100;225.07;5;0;True;237.65;0.225;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00260000;BRKB;1774036800;call;260.0;1737729000;16;1772658000;226.55;100;228.1;229.65;100;236.84;28;0;True;227.65;0.45;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00270000;BRKB;1774036800;call;270.0;1737729000;16;1772658000;216.1;100;217.9;219.7;100;209.31;16;0;True;217.65;0.25;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00280000;BRKB;1774036800;call;280.0;1737729000;16;1772658000;206.45;100;208.075;209.7;100;215.68;7;0;True;207.65;0.425;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00290000;BRKB;1774036800;call;290.0;1737729000;16;1772658000;196.45;100;198.1;199.75;101;215.41;52;0;True;197.65;0.45;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00300000;BRKB;1774036800;call;300.0;1737729000;16;1772658000;186.45;100;188.1;189.75;100;187.4;27;0;True;187.65;0.45;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00310000;BRKB;1774036800;call;310.0;1737729000;16;1772658000;176.75;100;178.275;179.8;100;172.93;31;0;True;177.65;0.625;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00320000;BRKB;1774036800;call;320.0;1737729000;16;1772658000;166.85;164;168.35;169.85;147;159.2;8;0;True;167.65;0.7;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00330000;BRKB;1774036800;call;330.0;1737729000;16;1772658000;156.85;164;158.325;159.8;148;160.67;4;0;True;157.65;0.675;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00340000;BRKB;1774036800;call;340.0;1737729000;16;1772658000;146.85;177;148.375;149.9;179;162.2;13;0;True;147.65;0.725;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00350000;BRKB;1774036800;call;350.0;1737729000;16;1772658000;136.8;166;138.325;139.85;149;128.59;35;0;True;137.65;0.675;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00360000;BRKB;1774036800;call;360.0;1737729000;16;1772658000;126.9;129;128.375;129.85;140;123.55;54;0;True;127.65;0.725;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00370000;BRKB;1774036800;call;370.0;1737729000;16;1772658000;116.85;135;118.4;119.95;156;110.4;100;0;True;117.65;0.75;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00375000;BRKB;1774036800;call;375.0;1752759000;16;1772658000;112.05;104;113.475;114.9;137;137.2;7;0;True;112.65;0.825;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00380000;BRKB;1774036800;call;380.0;1737729000;16;1772658000;107.05;112;108.5;109.95;137;118.65;52;0;True;107.65;0.85;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00385000;BRKB;1774036800;call;385.0;1752759000;16;1772658000;101.9;113;103.45;105.0;136;109.35;36;0;True;102.65;0.8;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00390000;BRKB;1774036800;call;390.0;1737729000;16;1772658000;96.9;162;98.45;100.0;144;103.55;60;0;True;97.65;0.8;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00395000;BRKB;1774036800;call;395.0;1752759000;16;1772658000;92.05;90;93.55;95.05;139;111.0;6;0;True;92.65;0.9;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00400000;BRKB;1774036800;call;400.0;1737729000;16;1772658000;87.1;205;88.575;90.05;191;103.45;628;0;True;87.65;0.925;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00405000;BRKB;1774036800;call;405.0;1752759000;16;1772658000;81.85;192;83.475;85.1;187;99.6;123;0;True;82.65;0.825;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00410000;BRKB;1774036800;call;410.0;1737729000;16;1772658000;77.2;104;78.7;80.2;142;70.14;82;0;True;77.65;1.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00415000;BRKB;1774036800;call;415.0;1752759000;16;1772658000;72.25;105;73.7;75.15;139;85.26;35;0;True;72.65;1.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00420000;BRKB;1774036800;call;420.0;1737729000;16;1772658000;67.15;189;68.675;70.2;180;65.73;480;2;True;67.65;1.025;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00425000;BRKB;1774036800;call;425.0;1752759000;16;1772658000;62.3;102;63.775;65.25;139;71.49;32;0;True;62.65;1.125;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00430000;BRKB;1774036800;call;430.0;1737729000;16;1772658000;57.4;190;58.85;60.3;177;74.93;146;0;True;57.65;1.2;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00435000;BRKB;1774036800;call;435.0;1752759000;16;1772658000;52.55;180;53.975;55.4;197;78.3;127;0;True;52.65;1.325;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00440000;BRKB;1774036800;call;440.0;1737729000;16;1772658000;47.25;201;48.55;49.85;164;45.78;190;4;True;47.65;0.9;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00445000;BRKB;1774036800;call;445.0;1752759000;16;1772658000;42.75;94;44.0;45.25;141;39.95;39;0;True;42.65;1.35;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00450000;BRKB;1774036800;call;450.0;1737729000;16;1772658000;38.25;13;39.3;40.35;182;38.7;143;2;True;37.65;1.65;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00455000;BRKB;1774036800;call;455.0;1752759000;16;1772658000;33.15;78;34.35;35.55;139;30.66;40;0;True;32.65;1.7;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00460000;BRKB;1774036800;call;460.0;1737729000;16;1772658000;28.55;137;29.675;30.8;217;31.0;385;2;True;27.65;2.025;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00465000;BRKB;1774036800;call;465.0;1752759000;16;1772658000;24.3;28;25.225;26.15;228;26.02;84;1;True;22.65;2.575;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00470000;BRKB;1774036800;call;470.0;1737729000;16;1772658000;19.75;73;20.7;21.65;249;21.1;364;16;True;17.65;3.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00475000;BRKB;1774036800;call;475.0;1752759000;16;1772658000;15.6;107;16.475;17.35;218;16.45;249;29;True;12.65;3.825;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00480000;BRKB;1774036800;call;480.0;1737729000;16;1772658000;11.95;80;12.675;13.4;244;13.25;739;66;True;7.65;5.025;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00485000;BRKB;1774036800;call;485.0;1752759000;16;1772658000;8.85;43;9.35;9.85;203;10.0;693;87;True;2.65;6.7;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00487500;BRKB;1774036800;call;487.5;1771857000;16;1772658000;7.3;100;7.825;8.35;181;8.04;122;62;True;0.15;7.675;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00490000;BRKB;1774036800;call;490.0;1737729000;16;1772658000;6.05;169;6.525;7.0;216;6.86;904;135;False;0.0;6.525;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00492500;BRKB;1774036800;call;492.5;1771857000;16;1772658000;4.95;127;5.425;5.9;326;5.45;59;36;False;0.0;5.425;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00495000;BRKB;1774036800;call;495.0;1752759000;16;1772658000;4.05;127;4.35;4.65;228;4.53;1611;215;False;0.0;4.35;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00497500;BRKB;1774036800;call;497.5;1771857000;16;1772658000;3.0;238;3.4;3.8;280;3.55;135;6;False;0.0;3.4;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00500000;BRKB;1774036800;call;500.0;1737729000;16;1772658000;2.46;177;2.71;2.96;249;2.96;8197;290;False;0.0;2.71;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00502500;BRKB;1774036800;call;502.5;1771857000;16;1772658000;1.96;116;2.245;2.53;353;2.16;140;115;False;0.0;2.245;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00505000;BRKB;1774036800;call;505.0;1752759000;16;1772658000;1.42;177;1.715;2.01;314;1.79;12506;139;False;0.0;1.715;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00507500;BRKB;1774036800;call;507.5;1771857000;16;1772658000;1.02;177;1.25;1.48;184;1.38;41;56;False;0.0;1.25;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00510000;BRKB;1774036800;call;510.0;1737729000;16;1772658000;0.89;143;0.99;1.09;182;0.99;12004;220;False;0.0;0.99;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00512500;BRKB;1774036800;call;512.5;1771857000;16;1772658000;0.59;160;0.81;1.03;250;0.71;19;3;False;0.0;0.81;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00515000;BRKB;1774036800;call;515.0;1752759000;16;1772658000;0.54;98;0.59;0.64;24;0.58;3553;86;False;0.0;0.59;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00520000;BRKB;1774036800;call;520.0;1737729000;16;1772658000;0.31;139;0.455;0.6;119;0.43;1890;31;False;0.0;0.455;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00525000;BRKB;1774036800;call;525.0;1752759000;16;1772658000;0.21;125;0.28;0.35;75;0.26;1284;66;False;0.0;0.28;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00530000;BRKB;1774036800;call;530.0;1737729000;16;1772658000;0.11;123;0.3;0.49;217;0.45;2105;23;False;0.0;0.3;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00535000;BRKB;1774036800;call;535.0;1752759000;16;1772658000;0.15;1;0.195;0.24;1;0.18;839;58;False;0.0;0.195;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00540000;BRKB;1774036800;call;540.0;1737729000;16;1772658000;0.09;1;0.12;0.15;10;0.13;1868;5;False;0.0;0.12;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00545000;BRKB;1774036800;call;545.0;1752759000;16;1772658000;0.0;0;0.325;0.65;414;0.37;762;0;False;0.0;0.325;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00550000;BRKB;1774036800;call;550.0;1738765800;16;1772658000;0.08;1;0.14;0.2;146;0.15;2784;1;False;0.0;0.14;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00555000;BRKB;1774036800;call;555.0;1752759000;16;1772658000;0.1;3;0.395;0.69;390;0.21;307;0;False;0.0;0.395;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00560000;BRKB;1774036800;call;560.0;1738765800;16;1772658000;0.0;0;0.25;0.5;342;0.1;1349;3;False;0.0;0.25;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00565000;BRKB;1774036800;call;565.0;1752759000;16;1772658000;0.07;6;0.275;0.48;257;0.07;306;1;False;0.0;0.275;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00570000;BRKB;1774036800;call;570.0;1738765800;16;1772658000;0.0;0;0.33;0.66;408;0.1;302;0;False;0.0;0.33;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00575000;BRKB;1774036800;call;575.0;1765809000;16;1772658000;0.0;0;0.225;0.45;170;0.15;18;0;False;0.0;0.225;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00580000;BRKB;1774036800;call;580.0;1738765800;16;1772658000;0.0;0;0.085;0.17;2;0.1;364;0;False;0.0;0.085;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00585000;BRKB;1774036800;call;585.0;1765809000;16;1772658000;0.0;0;0.62;1.24;162;0.24;2;0;False;0.0;0.62;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00590000;BRKB;1774036800;call;590.0;1738765800;16;1772658000;0.0;0;0.315;0.63;364;0.12;281;0;False;0.0;0.315;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00595000;BRKB;1774036800;call;595.0;1765809000;16;1772658000;0.02;1;0.105;0.19;44;0.21;31;1;False;0.0;0.105;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00600000;BRKB;1774036800;call;600.0;1738765800;16;1772658000;0.05;2;0.075;0.1;8;0.07;848;34;False;0.0;0.075;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00605000;BRKB;1774036800;call;605.0;1765809000;16;1772658000;0.01;1;0.105;0.2;103;0.2;95;13;False;0.0;0.105;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00610000;BRKB;1774036800;call;610.0;1738765800;16;1772658000;0.0;0;0.305;0.61;423;0.2;507;0;False;0.0;0.305;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00620000;BRKB;1774036800;call;620.0;1738765800;16;1772658000;0.0;0;0.3;0.6;226;0.35;163;0;False;0.0;0.3;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00630000;BRKB;1774036800;call;630.0;1738765800;16;1772658000;0.0;0;0.13;0.26;247;0.26;250;0;False;0.0;0.13;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00640000;BRKB;1774036800;call;640.0;1738765800;16;1772658000;0.01;1;0.14;0.27;219;0.09;187;26;False;0.0;0.14;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00650000;BRKB;1774036800;call;650.0;1738765800;16;1772658000;0.0;0;0.305;0.61;315;0.08;253;0;False;0.0;0.305;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00660000;BRKB;1774036800;call;660.0;1738765800;16;1772658000;0.01;1;0.12;0.23;163;0.08;82;22;False;0.0;0.12;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00670000;BRKB;1774036800;call;670.0;1738765800;16;1772658000;0.01;1;0.055;0.1;1;0.04;157;82;False;0.0;0.055;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00680000;BRKB;1774036800;call;680.0;1738765800;16;1772658000;0.01;1;0.055;0.1;1;0.04;323;5;False;0.0;0.055;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00690000;BRKB;1774036800;call;690.0;1738765800;16;1772658000;0.02;50;0.065;0.11;1;0.11;464;6;False;0.0;0.065;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00700000;BRKB;1774036800;call;700.0;1740753000;16;1772658000;0.0;0;0.05;0.1;1;0.1;284;91;False;0.0;0.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00710000;BRKB;1774036800;call;710.0;1740753000;16;1772658000;0.01;1;0.055;0.1;1;0.04;188;58;False;0.0;0.055;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00720000;BRKB;1774036800;call;720.0;1740753000;16;1772658000;0.01;1;0.055;0.1;1;0.05;301;36;False;0.0;0.055;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00730000;BRKB;1774036800;call;730.0;1740753000;16;1772658000;0.01;1;0.055;0.1;1;0.05;157;162;False;0.0;0.055;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00740000;BRKB;1774036800;call;740.0;1740753000;16;1772658000;0.0;0;0.095;0.19;114;0.03;114;0;False;0.0;0.095;487.65;;;;;;BRK.B;2026-03-04
BRKB260320C00750000;BRKB;1774036800;call;750.0;1741012200;16;1772658000;0.01;1;0.05;0.09;1;0.05;2004;60;False;0.0;0.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00240000;BRKB;1774036800;put;240.0;1737729000;16;1772658000;0.0;0;0.025;0.05;1;0.08;1186;0;False;0.0;0.025;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00250000;BRKB;1774036800;put;250.0;1737729000;16;1772658000;0.0;0;0.075;0.15;1;0.03;885;0;False;0.0;0.075;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00260000;BRKB;1774036800;put;260.0;1737729000;16;1772658000;0.0;0;0.1;0.2;43;0.08;572;0;False;0.0;0.1;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00270000;BRKB;1774036800;put;270.0;1737729000;16;1772658000;0.0;0;0.05;0.1;1;0.06;706;0;False;0.0;0.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00280000;BRKB;1774036800;put;280.0;1737729000;16;1772658000;0.0;0;0.33;0.66;242;0.03;328;40;False;0.0;0.33;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00290000;BRKB;1774036800;put;290.0;1737729000;16;1772658000;0.0;0;0.05;0.1;1;0.2;287;0;False;0.0;0.05;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00300000;BRKB;1774036800;put;300.0;1737729000;16;1772658000;0.02;1;0.035;0.05;1;0.04;705;3;False;0.0;0.035;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00310000;BRKB;1774036800;put;310.0;1737729000;16;1772658000;0.02;1;0.035;0.05;1;0.06;295;2;False;0.0;0.035;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00320000;BRKB;1774036800;put;320.0;1737729000;16;1772658000;0.03;1;0.04;0.05;1;0.04;454;13;False;0.0;0.04;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00330000;BRKB;1774036800;put;330.0;1737729000;16;1772658000;0.0;0;0.205;0.41;246;0.05;44;0;False;0.0;0.205;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00340000;BRKB;1774036800;put;340.0;1737729000;16;1772658000;0.0;0;0.31;0.62;179;0.26;23;0;False;0.0;0.31;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00350000;BRKB;1774036800;put;350.0;1737729000;16;1772658000;0.0;0;0.1;0.2;12;0.1;111;0;False;0.0;0.1;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00360000;BRKB;1774036800;put;360.0;1737729000;16;1772658000;0.0;0;0.225;0.45;388;0.24;90;0;False;0.0;0.225;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00370000;BRKB;1774036800;put;370.0;1737729000;16;1772658000;0.0;0;0.23;0.46;173;0.35;35;0;False;0.0;0.23;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00375000;BRKB;1774036800;put;375.0;1752759000;16;1772658000;0.0;0;0.235;0.47;259;0.26;21;0;False;0.0;0.235;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00380000;BRKB;1774036800;put;380.0;1737729000;16;1772658000;0.04;1;0.215;0.39;404;0.1;295;4;False;0.0;0.215;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00385000;BRKB;1774036800;put;385.0;1752759000;16;1772658000;0.0;0;0.25;0.5;503;0.2;224;0;False;0.0;0.25;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00390000;BRKB;1774036800;put;390.0;1737729000;16;1772658000;0.0;0;0.235;0.47;488;0.2;634;3;False;0.0;0.235;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00395000;BRKB;1774036800;put;395.0;1752759000;16;1772658000;0.05;1;0.12;0.19;115;0.14;93;281;False;0.0;0.12;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00400000;BRKB;1774036800;put;400.0;1737729000;16;1772658000;0.05;1;0.145;0.24;131;0.2;351;10;False;0.0;0.145;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00405000;BRKB;1774036800;put;405.0;1752759000;16;1772658000;0.05;1;0.225;0.4;351;0.24;148;1;False;0.0;0.225;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00410000;BRKB;1774036800;put;410.0;1737729000;16;1772658000;0.05;134;0.245;0.44;326;0.28;657;1;False;0.0;0.245;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00415000;BRKB;1774036800;put;415.0;1752759000;16;1772658000;0.05;116;0.225;0.4;190;0.2;399;4;False;0.0;0.225;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00420000;BRKB;1774036800;put;420.0;1737729000;16;1772658000;0.07;117;0.27;0.47;197;0.29;500;1;False;0.0;0.27;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00425000;BRKB;1774036800;put;425.0;1752759000;16;1772658000;0.22;18;0.265;0.31;70;0.26;2086;2;False;0.0;0.265;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00430000;BRKB;1774036800;put;430.0;1737729000;16;1772658000;0.23;14;0.375;0.52;181;0.37;1575;1;False;0.0;0.375;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00435000;BRKB;1774036800;put;435.0;1752759000;16;1772658000;0.2;131;0.395;0.59;169;0.7;745;0;False;0.0;0.395;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00440000;BRKB;1774036800;put;440.0;1737729000;16;1772658000;0.4;67;0.5;0.6;138;0.45;901;9;False;0.0;0.5;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00445000;BRKB;1774036800;put;445.0;1752759000;16;1772658000;0.43;140;0.53;0.63;136;0.56;2080;3;False;0.0;0.53;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00450000;BRKB;1774036800;put;450.0;1737729000;16;1772658000;0.6;146;0.68;0.76;132;0.66;3165;20;False;0.0;0.68;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00455000;BRKB;1774036800;put;455.0;1752759000;16;1772658000;0.75;226;0.915;1.08;318;0.85;1590;17;False;0.0;0.915;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00460000;BRKB;1774036800;put;460.0;1737729000;16;1772658000;0.96;177;1.12;1.28;161;1.0;2215;127;False;0.0;1.12;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00465000;BRKB;1774036800;put;465.0;1752759000;16;1772658000;1.32;220;1.47;1.62;127;1.43;1839;179;False;0.0;1.47;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00470000;BRKB;1774036800;put;470.0;1737729000;16;1772658000;1.87;212;2.06;2.25;216;2.12;2401;528;False;0.0;2.06;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00475000;BRKB;1774036800;put;475.0;1752759000;16;1772658000;2.76;35;2.93;3.1;163;2.75;2919;244;False;0.0;2.93;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00480000;BRKB;1774036800;put;480.0;1737729000;16;1772658000;3.6;204;3.975;4.35;132;4.0;2637;101;False;0.0;3.975;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00485000;BRKB;1774036800;put;485.0;1752759000;16;1772658000;5.05;266;5.55;6.05;77;5.44;805;80;False;0.0;5.55;487.65;;;;;;BRK.B;2026-03-04
BRKB260320P00487500;BRKB;1774036800;put;487.5;1771857000;16;1772658000;6.1;225;6.65;7.2;86;7.1;27;47;False;0.0;6.65;487.65;;;;;;BRK.B;2026-03-04
